Rk,Player,Year,AllNBA,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
360,Donatas Motiejunas,2013,0,PF,22,HOU,44,14,12.2,2.2,4.8,0.455,0.5,1.9,0.289,1.7,3,0.562,0.512,0.7,1.2,0.627,0.8,1.3,2.1,0.7,0.2,0.2,0.8,1.7,5.7
361,Orlando Johnson,2013,0,SG,23,IND,51,0,12.1,1.4,3.5,0.4,0.7,1.8,0.383,0.7,1.7,0.419,0.5,0.5,0.6,0.719,0.4,1.8,2.2,0.9,0.2,0.2,0.6,1,4
362,Al Harrington,2013,0,C,32,ORL,10,0,11.9,2,5.7,0.351,0.8,3,0.267,1.2,2.7,0.444,0.421,0.3,0.4,0.75,0.6,2.1,2.7,1,0.4,0.1,0.7,1.8,5.1
363,Quincy Acy,2013,0,PF,22,TOR,29,0,11.8,1.4,2.6,0.56,0,0.1,0.5,1.4,2.5,0.562,0.567,1.1,1.3,0.816,1,1.6,2.7,0.4,0.4,0.5,0.6,1.8,4
364,Luke Babbitt,2013,0,PF,23,POR,62,0,11.8,1.4,3.8,0.368,1,2.9,0.348,0.4,0.9,0.429,0.5,0.2,0.2,0.769,0.2,2,2.2,0.5,0.2,0.1,0.4,1.3,3.9
365,Jan Vesely,2013,0,PF,22,WAS,51,4,11.8,1.1,2.2,0.5,0,0,0,1.1,2.2,0.504,0.5,0.2,0.8,0.308,0.8,1.5,2.4,0.5,0.3,0.3,0.5,2.1,2.5
366,Omri Casspi,2013,0,SF,24,CLE,43,1,11.7,1.5,3.7,0.394,0.6,1.8,0.329,0.9,2,0.452,0.472,0.5,1,0.537,0.5,2.2,2.7,0.7,0.6,0.3,0.5,1,4
367,Keyon Dooling,2013,0,PG,32,MEM,7,0,11.7,1.4,3,0.476,0.7,1.7,0.417,0.7,1.3,0.556,0.595,0.9,1,0.857,0,0.1,0.1,1.1,0.1,0,0.7,1.1,4.4
368,Dominique Jones,2013,0,PG,24,DAL,29,3,11.7,1.4,3.8,0.367,0,0.3,0.111,1.3,3.4,0.39,0.372,1.2,1.8,0.66,0.6,0.9,1.6,2.9,0.5,0.1,1.3,1,4
369,Travis Outlaw,2013,0,SF,28,SAC,38,2,11.7,1.9,4.7,0.418,0.4,1.3,0.28,1.6,3.3,0.472,0.458,1,1.4,0.731,0.4,1.2,1.6,0.6,0.3,0.2,0.5,0.9,5.3
370,Hasheem Thabeet,2013,0,C,25,OKC,66,4,11.7,1,1.6,0.604,0,0,,1,1.6,0.604,0.604,0.5,0.8,0.604,1,1.9,3,0.2,0.5,0.9,0.6,2.2,2.4
371,Arnett Moultrie,2013,0,PF,22,PHI,47,0,11.5,1.7,2.9,0.582,0,0,,1.7,2.9,0.582,0.582,0.4,0.6,0.643,1.6,1.5,3.1,0.2,0.4,0.2,0.4,0.9,3.7
372,Johan Petro,2013,0,C,27,ATL,31,8,11.4,1.5,3.5,0.436,0,0.1,0.25,1.5,3.4,0.443,0.441,0.4,0.4,0.917,1.1,2.5,3.6,0.5,0.3,0.3,0.8,1.5,3.5
373,Donald Sloan,2013,0,PG,25,TOT,23,0,11.4,1.2,3.4,0.346,0.3,0.8,0.368,0.9,2.6,0.339,0.391,0.9,1.1,0.8,0.1,1.1,1.2,1.7,0.2,0,0.6,0.7,3.5
374,Evan Fournier,2013,0,SG,20,DEN,38,4,11.3,2,4,0.493,0.6,1.4,0.407,1.4,2.6,0.541,0.566,0.8,1,0.769,0.2,0.8,0.9,1.2,0.5,0,0.8,1.7,5.3
375,Patty Mills,2013,0,PG,24,SAS,58,2,11.3,1.9,4.2,0.469,0.9,2.2,0.4,1.1,1.9,0.55,0.577,0.3,0.3,0.842,0.2,0.7,0.9,1.1,0.4,0.1,0.7,0.9,5.1
376,Kyle O'Quinn,2013,0,C,22,ORL,57,5,11.2,1.8,3.5,0.513,0,0,0,1.8,3.4,0.515,0.513,0.5,0.8,0.667,1.1,2.5,3.7,0.9,0.2,0.5,0.6,1.9,4.1
377,Ryan Hollins,2013,0,C,28,LAC,60,0,11.1,1.2,1.9,0.614,0,0,,1.2,1.9,0.614,0.614,1.1,1.5,0.75,0.8,1.5,2.3,0.2,0.1,0.6,0.7,2.2,3.4
378,Chris Quinn,2013,0,SG,29,CLE,7,0,11.1,0.6,2.3,0.25,0,0.7,0,0.6,1.6,0.364,0.25,0.3,0.3,1,0.1,0.1,0.3,1.3,0.4,0,0.9,0.6,1.4
379,Nazr Mohammed,2013,0,C,35,CHI,63,12,11,1,2.9,0.367,0,0,0,1,2.8,0.371,0.367,0.5,0.7,0.723,1.2,1.9,3.1,0.4,0.3,0.5,0.4,1.5,2.6
380,Samardo Samuels,2013,0,C,24,CLE,18,1,10.9,1.2,3.3,0.367,0,0.1,0,1.2,3.3,0.373,0.367,0.8,1.3,0.583,0.6,1,1.6,0.4,0.2,0.2,0.3,1.7,3.2
381,Lance Thomas,2013,0,SF,24,NOH,59,9,10.9,0.9,1.8,0.5,0,0,,0.9,1.8,0.5,0.5,0.7,1,0.729,0.7,1.2,1.9,0.3,0.2,0.1,0.2,1.3,2.5
382,Ronny Turiaf,2013,0,C,30,LAC,65,0,10.8,0.8,1.5,0.505,0,0,,0.8,1.5,0.505,0.505,0.4,1,0.365,0.7,1.6,2.3,0.5,0.3,0.5,0.4,1.2,1.9
383,Hamed Haddadi,2013,0,C,27,TOT,30,0,10.7,1.2,2.7,0.427,0,0,,1.2,2.7,0.427,0.427,0.5,0.9,0.519,1.4,2.3,3.7,0.4,0.2,0.9,1,2,2.8
384,Chris Douglas-Roberts,2013,0,SG,26,DAL,6,0,10.5,0.8,2.3,0.357,0,0.7,0,0.8,1.7,0.5,0.357,1.2,1.7,0.7,0,0.8,0.8,0.7,0.3,0,0.2,0.7,2.8
385,Marcus Camby,2013,0,PF,38,NYK,24,4,10.4,0.7,2.2,0.321,0,0,,0.7,2.2,0.321,0.321,0.3,0.8,0.421,1,2.3,3.3,0.6,0.3,0.6,0.6,1.2,1.8
386,Devin Ebanks,2013,0,SF,23,LAL,19,3,10.4,1.3,3.8,0.329,0.3,1.2,0.273,0.9,2.7,0.353,0.37,0.6,0.7,0.786,0.5,1.6,2.2,0.5,0.2,0.1,0.6,1.2,3.4
387,Kevin Jones,2013,0,PF,23,CLE,32,0,10.4,1.3,3.3,0.402,0,0,,1.3,3.3,0.402,0.402,0.3,0.5,0.6,1.2,1.3,2.4,0.3,0.3,0.2,0.3,0.8,3
388,James Anderson,2013,0,SG,23,TOT,39,2,10.3,1.3,3.2,0.413,0.5,1.5,0.35,0.8,1.7,0.47,0.496,0.6,0.7,0.857,0.5,1.4,1.8,1.1,0.4,0.1,0.6,0.6,3.8
389,DeSagana Diop,2013,0,C,31,CHA,22,1,10.3,0.4,1.2,0.296,0,0,0,0.4,1.2,0.308,0.296,0,0,0,0.5,1.9,2.3,0.6,0.2,0.7,0.4,0.9,0.7
390,Jason Collins,2013,0,C,34,TOT,38,9,10.1,0.2,0.8,0.31,0,0,,0.2,0.8,0.31,0.31,0.6,0.8,0.719,0.6,1,1.6,0.2,0.3,0.3,0.5,2.2,1.1
391,Richard Jefferson,2013,0,SF,32,GSW,56,1,10.1,1.1,2.4,0.456,0.3,0.8,0.311,0.9,1.6,0.527,0.507,0.7,0.9,0.717,0.1,1.4,1.5,0.6,0.3,0.1,0.4,0.8,3.1
392,Kurt Thomas,2013,0,PF,40,NYK,39,17,10.1,1.2,2.1,0.542,0,0,1,1.1,2.1,0.537,0.548,0.2,0.3,0.462,0.6,1.7,2.3,0.5,0.3,0.4,0.2,1.3,2.5
393,Jeff Ayres,2013,0,PF,25,IND,37,0,10,1.6,3.4,0.484,0.1,0.1,0.5,1.6,3.3,0.484,0.492,0.6,0.6,0.913,0.8,2,2.8,0.4,0.2,0.3,0.6,1.2,3.9
394,Kim English,2013,0,SG,24,DET,41,0,9.9,1,2.7,0.375,0.3,1.2,0.28,0.7,1.5,0.452,0.438,0.5,0.7,0.724,0.2,0.7,0.9,0.6,0.4,0.1,0.5,1.1,2.9
395,Jordan Hamilton,2013,0,SF,22,DEN,40,1,9.9,2.1,5,0.418,0.7,1.8,0.37,1.4,3.2,0.445,0.485,0.3,0.7,0.5,0.8,1.6,2.4,0.6,0.4,0.2,0.5,0.6,5.2
396,Bernard James,2013,0,C,27,DAL,46,11,9.9,1.2,2.2,0.515,0,0,0,1.2,2.2,0.525,0.515,0.5,0.9,0.61,1.1,1.7,2.8,0.1,0.3,0.8,0.4,1.4,2.8
397,Ish Smith,2013,0,PG,24,TOT,52,3,9.9,1.1,3.1,0.352,0.2,0.5,0.296,0.9,2.5,0.364,0.377,0.1,0.1,0.429,0.2,0.9,1.2,1.7,0.4,0.2,0.7,0.5,2.4
398,Lou Amundson,2013,0,PF,30,TOT,39,0,9.5,0.8,2.1,0.395,0,0,,0.8,2.1,0.395,0.395,0.3,0.9,0.333,1.2,1.5,2.7,0.3,0.4,0.3,0.5,1.4,1.9
399,Chris Johnson,2013,0,C,27,MIN,30,0,9.5,1.6,2.5,0.64,0,0,,1.6,2.5,0.64,0.64,0.7,1.1,0.618,0.7,1.3,2,0.3,0.2,0.9,0.4,1.6,3.9
400,Reggie Williams,2013,0,SF,26,CHA,40,0,9.5,1.4,3.3,0.432,0.6,1.8,0.306,0.9,1.5,0.583,0.515,0.3,0.5,0.476,0.2,1.1,1.3,1,0.3,0,0.5,0.5,3.7
401,Joel Freeland,2013,0,PF,25,POR,51,1,9.4,1.1,2.8,0.408,0,0,,1.1,2.8,0.408,0.408,0.4,0.5,0.667,0.8,1.5,2.3,0.3,0.3,0.2,0.4,1.3,2.6
402,Drew Gooden,2013,0,C,31,MIL,16,0,9.4,1.3,3.8,0.328,0.1,0.3,0.2,1.2,3.5,0.339,0.336,0.7,1,0.688,0.8,1.1,1.9,0.4,0.3,0.4,0.6,1.3,3.3
403,Mike Scott,2013,0,PF,24,ATL,40,1,9.4,1.8,3.7,0.476,0,0,0,1.8,3.7,0.479,0.476,1.1,1.4,0.768,1,1.8,2.8,0.3,0.1,0.1,0.5,0.8,4.6
404,Mirza Teletovic,2013,0,PF,27,BRK,53,0,9.4,1.3,3.5,0.384,0.7,2,0.343,0.6,1.5,0.442,0.484,0.2,0.2,0.818,0.6,1.2,1.8,0.4,0.2,0.2,0.4,1,3.5
405,Andris Biedrins,2013,0,C,26,GSW,53,9,9.3,0.2,0.4,0.476,0,0,,0.2,0.4,0.476,0.476,0.1,0.2,0.308,0.6,2.2,2.9,0.3,0.3,0.8,0.3,1.9,0.5
406,Anthony Morrow,2013,0,SG,27,TOT,41,1,9.3,1.6,3.5,0.441,0.4,1,0.372,1.2,2.5,0.471,0.497,0.5,0.5,0.909,0.3,0.5,0.7,0.3,0.3,0,0.2,1,4
407,Jared Jeffries,2013,0,PF,31,POR,38,0,9.2,0.4,1.4,0.296,0,0.1,0,0.4,1.4,0.308,0.296,0.3,0.6,0.522,0.7,0.9,1.6,0.4,0.2,0.2,0.4,1.5,1.2
408,Joel Anthony,2013,0,C,30,MIA,62,3,9.1,0.6,1.1,0.515,0,0,,0.6,1.1,0.515,0.515,0.3,0.5,0.607,0.7,1.1,1.9,0.2,0.2,0.7,0.4,0.8,1.4
409,Daequan Cook,2013,0,SG,25,TOT,49,1,9,1,3.4,0.305,0.5,1.9,0.286,0.5,1.6,0.329,0.383,0.2,0.2,0.75,0.1,1.1,1.2,0.4,0.2,0.1,0.3,0.5,2.8
410,Viacheslav Kravtsov,2013,0,C,25,DET,25,0,9,1.3,1.8,0.717,0,0,,1.3,1.8,0.717,0.717,0.4,1.5,0.297,1,0.8,1.8,0.4,0.2,0.4,0.6,1.3,3.1
411,Timofey Mozgov,2013,0,C,26,DEN,41,1,8.9,1.1,2.1,0.506,0,0,0,1.1,2.1,0.518,0.506,0.5,0.6,0.769,1.2,1.4,2.6,0.2,0.1,0.4,0.6,1.4,2.6
412,Aron Baynes,2013,0,C,26,SAS,16,0,8.8,1.1,2.3,0.5,0,0.1,0,1.1,2.2,0.514,0.5,0.4,0.8,0.583,0.8,1.3,2,0.3,0.1,0.4,0.7,1.4,2.7
413,Cole Aldrich,2013,0,C,24,TOT,45,0,8.6,1,1.8,0.55,0,0,,1,1.8,0.55,0.55,0.3,0.4,0.6,0.7,2,2.7,0.2,0.1,0.5,0.5,1.3,2.2
414,Anthony Randolph,2013,0,PF,23,DEN,39,0,8.4,1.4,2.9,0.491,0,0.2,0,1.4,2.7,0.528,0.491,0.8,1.2,0.689,0.7,1.7,2.4,0.3,0.5,0.5,0.9,1.1,3.7
415,Marquis Teague,2013,0,PG,19,CHI,48,0,8.2,0.9,2.4,0.381,0.1,0.5,0.174,0.8,1.9,0.433,0.398,0.2,0.3,0.563,0.1,0.9,0.9,1.3,0.2,0.1,0.7,1,2.1
416,Daniel Orton,2013,0,C,22,OKC,13,0,8,0.9,2,0.462,0,0,,0.9,2,0.462,0.462,0.7,1.3,0.529,1,1,2,0.3,0.3,0.2,0.3,1,2.5
417,Diante Garrett,2013,0,PG,24,PHO,19,0,7.8,0.8,2.6,0.327,0.2,0.8,0.2,0.7,1.8,0.382,0.357,0.3,0.5,0.5,0.3,0.5,0.8,1.6,0.5,0,0.8,0.3,2.1
418,Lazar Hayward,2013,0,SF,26,MIN,4,0,7.8,0.5,2.5,0.2,0,1,0,0.5,1.5,0.333,0.2,1.5,1.5,1,0,1,1,0.8,0.5,0,0,0.8,2.5
419,Tony Wroten,2013,0,SG,19,MEM,35,0,7.8,0.9,2.5,0.384,0.1,0.5,0.25,0.8,2,0.414,0.407,0.6,0.8,0.724,0.4,0.4,0.8,1.2,0.2,0.1,0.8,1,2.6
420,James White,2013,0,SF,30,NYK,57,16,7.6,0.9,2,0.431,0.2,0.7,0.341,0.6,1.3,0.48,0.491,0.2,0.3,0.579,0.1,0.8,0.8,0.5,0.2,0.1,0.3,0.8,2.2
421,Charles Jenkins,2013,0,SG,23,TOT,59,1,7.5,0.8,2.1,0.405,0,0,0.5,0.8,2,0.403,0.409,0.2,0.4,0.545,0.1,0.4,0.5,0.7,0.3,0,0.4,0.4,1.9
422,Maalik Wayns,2013,0,PG,21,TOT,27,1,7.5,1,3.3,0.295,0.3,1.1,0.226,0.7,2.1,0.333,0.335,0.6,0.7,0.895,0,0.2,0.3,1,0.2,0,0.6,1,2.8
423,Perry Jones,2013,0,SF,21,OKC,38,1,7.4,1,2.6,0.394,0,0.1,0,1,2.6,0.402,0.394,0.3,0.4,0.667,0.3,1.3,1.6,0.3,0.1,0.2,0.4,0.6,2.3
424,DeAndre Liggins,2013,0,SG,24,OKC,39,1,7.4,0.5,1.2,0.447,0.2,0.5,0.368,0.4,0.7,0.5,0.521,0.2,0.5,0.5,0.3,1,1.4,0.4,0.5,0.1,0.4,0.8,1.5
425,Juwan Howard,2013,0,PF,39,MIA,7,2,7.3,1.4,2.7,0.526,0,0,,1.4,2.7,0.526,0.526,0.1,0.1,1,0,1.1,1.1,0.9,0,0,0.6,1.3,3
426,Nolan Smith,2013,0,PG,24,POR,40,0,7.2,1.1,2.9,0.368,0.2,0.7,0.214,0.9,2.2,0.419,0.395,0.5,0.7,0.714,0.2,0.5,0.7,0.9,0.2,0,0.7,0.7,2.8
427,D.J. White,2013,0,PF,26,BOS,12,0,7.2,1,1.9,0.522,0,0,,1,1.9,0.522,0.522,0.4,0.8,0.556,0.3,0.8,1.1,0.3,0.1,0.5,0.2,0.4,2.4
428,Josh Childress,2013,0,SF,29,BRK,14,0,7.1,0.4,1.5,0.286,0.1,0.2,0.333,0.4,1.3,0.278,0.31,0.1,0.1,0.5,0.4,0.6,1.1,0.4,0.1,0.1,0,0.2,1
429,Ben Hansbrough,2013,0,PG,25,IND,28,0,7.1,0.5,1.6,0.333,0.2,0.8,0.261,0.3,0.8,0.409,0.4,0.8,1,0.778,0.1,0.6,0.6,0.8,0.3,0.1,0.6,0.8,2
430,Julyan Stone,2013,0,PG,24,DEN,4,0,7,0.5,0.5,1,0,0,,0.5,0.5,1,1,0.8,1,0.75,0.5,0.3,0.8,0.5,0.3,0,0.5,1,1.8
431,Terrel Harris,2013,0,SG,25,TOT,20,0,6.9,0.2,1.4,0.148,0,0.4,0,0.2,1,0.211,0.148,0.4,0.5,0.7,0.2,1.1,1.3,0.5,0.1,0.2,0.9,0.9,0.8
432,Jon Leuer,2013,0,C,23,TOT,28,0,6.7,0.9,1.9,0.481,0,0.1,0,0.9,1.8,0.51,0.481,0.2,0.5,0.462,0.5,0.9,1.3,0.3,0.2,0,0.3,0.8,2
433,Jeremy Lamb,2013,0,SF,20,OKC,23,0,6.4,1,3,0.353,0.4,1.3,0.3,0.7,1.7,0.395,0.419,0.6,0.6,1,0.2,0.6,0.8,0.2,0.1,0.1,0.3,0.6,3.1
434,Robert Sacre,2013,0,C,23,LAL,32,3,6.3,0.6,1.5,0.375,0,0,,0.6,1.5,0.375,0.375,0.2,0.3,0.636,0.3,0.8,1.1,0.2,0,0.3,0.3,1.2,1.3
435,Matt Carroll,2013,0,SG,32,CHA,1,0,6,0,0,,0,0,,0,0,,,0,0,,0,0,0,1,0,0,0,1,0
436,Andrew Goudelock,2013,0,SG,24,LAL,1,0,6,0,2,0,0,0,,0,2,0,0,0,0,,1,0,1,0,0,0,0,0,0
437,Fab Melo,2013,0,C,22,BOS,6,0,6,0.5,1,0.5,0,0,,0.5,1,0.5,0.5,0.2,0.7,0.25,0,0.5,0.5,0,0.3,0.3,0.2,1.2,1.2
438,Josh Selby,2013,0,PG,21,MEM,10,0,5.9,0.6,2.2,0.273,0.1,0.6,0.167,0.5,1.6,0.313,0.295,0.7,1.1,0.636,0,0.5,0.5,0.4,0.2,0,0.7,0.7,2
439,Jeremy Evans,2013,0,PF,25,UTA,37,0,5.8,0.7,1.2,0.614,0,0,0,0.7,1.2,0.628,0.614,0.6,0.9,0.636,0.7,0.9,1.6,0.3,0.2,0.4,0.2,0.8,2
440,James Jones,2013,0,SF,32,MIA,38,0,5.8,0.6,1.6,0.344,0.4,1.4,0.302,0.1,0.2,0.625,0.475,0.1,0.1,0.5,0,0.6,0.6,0.3,0.1,0.2,0.1,0.4,1.6
441,Vladimir Radmanovic,2013,0,PF,32,CHI,25,0,5.8,0.5,1.7,0.302,0.2,1.1,0.185,0.3,0.6,0.5,0.36,0.1,0.1,0.667,0.4,0.7,1.1,0.3,0.3,0.2,0.3,1.2,1.3
442,Tyshawn Taylor,2013,0,PG,22,BRK,38,0,5.8,0.8,2.3,0.368,0.2,0.3,0.462,0.7,1.9,0.351,0.402,0.4,0.7,0.556,0.1,0.4,0.5,0.6,0.3,0,0.7,0.7,2.2
443,Joel Przybilla,2013,0,C,33,MIL,12,1,5.7,0.1,0.3,0.25,0,0,,0.1,0.3,0.25,0.25,0,0.2,0,0.4,1.3,1.8,0.3,0.1,0.2,0.3,0.8,0.2
444,Kris Joseph,2013,0,SF,24,TOT,10,0,5.4,0.2,1.4,0.143,0,0.3,0,0.2,1.1,0.182,0.143,0.5,0.8,0.625,0.1,0.6,0.7,0.1,0.3,0,0.2,0.3,0.9
445,Cory Higgins,2013,0,SG,23,CHA,6,0,5.3,1,3.2,0.316,0.2,0.8,0.2,0.8,2.3,0.357,0.342,0.2,0.3,0.5,0.2,0.3,0.5,0.8,0.5,0,0,0.8,2.3
446,Josh Harrellson,2013,0,C,23,MIA,6,0,5.2,0.7,1.5,0.444,0.2,0.8,0.2,0.5,0.7,0.75,0.5,0.2,0.3,0.5,0.5,0.7,1.2,0,0.2,0.2,0.5,0.7,1.7
447,Will Conroy,2013,0,PG,30,MIN,4,0,5,0,2.3,0,0,0.8,0,0,1.5,0,0,0.3,0.5,0.5,0.3,0,0.3,0,0,0,0,0.3,0.3
448,Darko Milicic,2013,0,C,27,BOS,1,0,5,0,1,0,0,0,,0,1,0,0,0,0,,0,1,1,0,0,0,2,1,0
449,Tornike Shengelia,2013,0,SF,21,BRK,19,0,4.9,0.5,1.2,0.435,0.1,0.1,0.5,0.5,1.1,0.429,0.457,0.5,0.8,0.563,0.5,0.7,1.2,0.2,0.2,0.1,0.6,0.6,1.6
450,Malcolm Thomas,2013,0,PF,24,TOT,12,0,4.8,0.4,0.8,0.5,0,0,,0.4,0.8,0.5,0.5,0.4,0.7,0.625,0.4,0.9,1.3,0.3,0.2,0.2,0.3,0.7,1.3
451,Jarvis Varnado,2013,0,PF,24,TOT,13,0,4.5,0.2,0.5,0.429,0,0,,0.2,0.5,0.429,0.429,0.2,0.3,0.5,0.2,0.5,0.7,0.2,0.1,0.2,0.5,0.8,0.6
452,Kent Bazemore,2013,0,SG,23,GSW,61,0,4.4,0.7,1.9,0.371,0.2,0.6,0.294,0.5,1.3,0.402,0.414,0.4,0.7,0.614,0.1,0.3,0.4,0.4,0.3,0.1,0.3,0.4,2
453,Tim Ohlbrecht,2013,0,C,24,HOU,3,0,4,0.3,1,0.333,0,0,,0.3,1,0.333,0.333,0.3,0.3,1,0,0.3,0.3,0.3,0.3,0,1.3,0.3,1
454,Miles Plumlee,2013,0,C,24,IND,14,0,3.9,0.4,1.5,0.238,0,0,,0.4,1.5,0.238,0.238,0.2,0.3,0.75,0.9,0.7,1.6,0.1,0,0.2,0.2,0.4,0.9
455,Quincy Miller,2013,0,PF,20,DEN,7,0,3.7,0.6,1.7,0.333,0,0.1,0,0.6,1.6,0.364,0.333,0.1,0.3,0.5,0.1,0.1,0.3,0.4,0.1,0,0.1,0.4,1.3
456,Tyler Honeycutt,2013,0,SF,22,SAC,9,0,3.6,0.3,1.2,0.273,0,0.2,0,0.3,1,0.333,0.273,0.2,0.2,1,0.3,0.8,1.1,0.2,0,0.1,0.6,0.2,0.9
457,Luke Zeller,2013,0,C,25,PHO,16,0,3.6,0.6,1.6,0.346,0.1,0.3,0.2,0.5,1.3,0.381,0.365,0,0,,0.1,0.6,0.6,0.2,0,0,0,0.3,1.2
458,Scott Machado,2013,0,PG,22,HOU,6,0,3.5,0.5,1,0.5,0,0.2,0,0.5,0.8,0.6,0.5,0.3,0.3,1,0,0.2,0.2,1,0.3,0,1.3,0,1.3
459,DaJuan Summers,2013,0,PF,25,LAC,2,0,3.5,0.5,2,0.25,0,0,,0.5,2,0.25,0.25,0,0,,0,1,1,0.5,0,0,0,0,1
460,Jared Cunningham,2013,0,SG,21,DAL,8,0,3.3,0.8,1.8,0.429,0.3,0.4,0.667,0.5,1.4,0.364,0.5,0.3,0.3,1,0.1,0.3,0.4,0.1,0.1,0,0.3,0.4,2
461,Jeremy Tyler,2013,0,C,21,TOT,21,0,3.2,0.4,1.1,0.375,0,0,,0.4,1.1,0.375,0.375,0.2,0.3,0.667,0.3,0.7,1,0,0,0.1,0.3,0.5,1
462,Kevin Murphy,2013,0,SG,22,UTA,17,0,3.1,0.4,1.6,0.25,0.1,0.3,0.2,0.4,1.4,0.261,0.268,0,0,,0,0.2,0.2,0.1,0.1,0,0.2,0.2,0.9
463,Josh Akognon,2013,0,PG,26,DAL,3,0,3,0.7,1.3,0.5,0.3,0.7,0.5,0.3,0.7,0.5,0.625,0,0,,0,0.3,0.3,0.3,0,0,0,1,1.7
464,Dexter Pittman,2013,0,C,24,TOT,11,0,2.9,0.4,1,0.364,0,0,,0.4,1,0.364,0.364,0,0.3,0,0.6,0.5,1.1,0,0,0,0.3,0.7,0.7
465,Henry Sims,2013,0,C,22,NOH,2,0,2.5,1,1.5,0.667,0,0,,1,1.5,0.667,0.667,0,0,,1,0,1,0,0,0,0.5,0.5,2
466,Justin Dentmon,2013,0,PG,27,DAL,2,0,2,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
467,Darius Johnson-Odom,2013,0,SG,23,LAL,4,0,1.5,0,1,0,0,0.3,0,0,0.8,0,0,0,0,,0.3,0.8,1,0.3,0,0,0,0,0
468,Chris Wright,2013,0,SG,23,DAL,3,0,1.3,0.3,0.7,0.5,0,0,,0.3,0.7,0.5,0.5,0,0,,0,0,0,0,0,0,0.3,0,0.7
469,Damion James,2013,0,SF,25,BRK,2,0,0,0,0,,0,0,,0,0,,,0,0,,0,0.5,0.5,0,0,0,0,0,0
