Rk,Player,Year,AllNBA,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
357,Jarell Martin,2017,0,PF,22,MEM,42,3,13.3,1.4,3.6,0.384,0.2,0.6,0.36,1.2,3,0.389,0.414,1,1.2,0.8,1,2.9,3.9,0.2,0.4,0.2,0.7,2.2,3.9
358,Reggie Williams,2017,0,SF,30,NOP,6,0,13.2,1.3,3.8,0.348,0.8,1.8,0.455,0.5,2,0.25,0.457,1,1.2,0.857,0.3,0.7,1,0.7,0.5,0,0,0.3,4.5
359,Jose Calderon,2017,0,PG,35,TOT,41,13,13.1,1.3,3.3,0.41,0.5,1.6,0.313,0.9,1.7,0.5,0.485,0.3,0.3,0.917,0.4,1.4,1.8,2.1,0.3,0,1,0.9,3.4
360,Shawn Long,2017,0,C,24,PHI,18,0,13,3.4,6.1,0.56,0.4,1.1,0.368,3,5,0.6,0.592,1.1,1.9,0.543,2.3,2.4,4.7,0.7,0.5,0.5,0.7,2.7,8.2
361,Isaiah Taylor,2017,0,PG,22,HOU,4,0,13,0.3,1.8,0.143,0,0.5,0,0.3,1.3,0.2,0.143,0.3,0.5,0.5,0.3,0.5,0.8,0.8,0.3,0.3,0,1.5,0.8
362,Greivis Vasquez,2017,0,PG,30,BRK,3,0,13,0.7,2.7,0.25,0.3,1,0.333,0.3,1.7,0.2,0.313,0.7,1,0.667,0,0.7,0.7,1.7,0.3,0.3,0.3,2,2.3
363,Tyus Jones,2017,0,PG,20,MIN,60,0,12.9,1.3,3,0.414,0.4,1.2,0.356,0.8,1.8,0.454,0.486,0.6,0.7,0.767,0.2,1,1.1,2.6,0.8,0.1,0.6,0.8,3.5
364,Luis Scola,2017,0,PF,36,BRK,36,1,12.8,2,4.2,0.47,0.5,1.4,0.34,1.5,2.8,0.535,0.526,0.7,1,0.676,1.4,2.4,3.9,1,0.4,0.1,0.9,1.8,5.1
365,Jarrod Uthoff,2017,0,PF,23,DAL,9,0,12.8,1.8,4.2,0.421,0.3,1,0.333,1.4,3.2,0.448,0.461,0.6,0.8,0.714,0.9,1.6,2.4,1,0.2,0.4,0.3,0.9,4.4
366,Tomas Satoransky,2017,0,SG,25,WAS,57,3,12.6,1.1,2.6,0.415,0.2,0.6,0.243,0.9,1.9,0.473,0.446,0.4,0.6,0.697,0.4,1,1.5,1.6,0.5,0.1,0.7,1.1,2.7
367,David West,2017,0,C,36,GSW,68,0,12.6,2,3.7,0.536,0,0.1,0.375,1.9,3.6,0.541,0.542,0.6,0.8,0.768,0.7,2.3,3,2.2,0.6,0.7,1.1,1.5,4.6
368,DeAndre Liggins,2017,0,SG,28,TOT,62,19,12.5,0.9,2.3,0.387,0.3,0.7,0.37,0.6,1.5,0.396,0.447,0.4,0.6,0.625,0.3,1.4,1.7,0.9,0.8,0.2,0.7,1.3,2.5
369,Mike Tobey,2017,0,C,22,CHO,2,0,12.5,0.5,2,0.25,0,0,,0.5,2,0.25,0.25,0,0,,1,0.5,1.5,0.5,0,0,0.5,1,1
370,Jarell Eddie,2017,0,SF,25,PHO,5,0,12.4,1.2,3.8,0.316,0.8,3.2,0.25,0.4,0.6,0.667,0.421,1.6,1.8,0.889,0.2,1.2,1.4,0,0.2,0,0.2,0.2,4.8
371,Salah Mejri,2017,0,C,30,DAL,73,11,12.4,1.2,1.9,0.642,0,0,0.333,1.2,1.8,0.649,0.646,0.5,0.8,0.59,1.3,2.9,4.2,0.2,0.4,0.8,0.5,2.1,2.9
372,Wade Baldwin,2017,0,PG,20,MEM,33,1,12.3,1.1,3.5,0.313,0.1,0.7,0.136,1,2.8,0.355,0.326,0.9,1.1,0.838,0.3,1.1,1.4,1.8,0.5,0.2,1.2,1.2,3.2
373,Trey Burke,2017,0,PG,24,WAS,57,0,12.3,2,4.5,0.455,0.5,1.2,0.443,1.5,3.2,0.459,0.516,0.4,0.5,0.759,0.1,0.7,0.8,1.8,0.2,0.1,0.8,0.9,5
374,Kris Humphries,2017,0,PF,31,ATL,56,4,12.3,1.6,3.8,0.407,0.3,1,0.352,1.2,2.9,0.425,0.451,1.1,1.5,0.78,1.1,2.6,3.7,0.5,0.3,0.4,0.5,1.2,4.6
375,Davis Bertans,2017,0,PF,24,SAS,67,6,12.1,1.5,3.5,0.44,1,2.6,0.399,0.5,0.9,0.557,0.588,0.4,0.5,0.824,0.3,1.1,1.5,0.7,0.3,0.4,0.5,1.1,4.5
376,Dahntay Jones,2017,0,SF,36,CLE,1,0,12,3,8,0.375,0,2,0,3,6,0.5,0.375,3,4,0.75,1,1,2,1,0,0,1,1,9
377,Kyle Singler,2017,0,SF,28,OKC,32,2,12,1.1,2.6,0.41,0.2,1.2,0.189,0.8,1.4,0.587,0.452,0.4,0.5,0.765,0.3,1.3,1.5,0.3,0.2,0.2,0.3,0.9,2.8
378,Wesley Johnson,2017,0,SF,29,LAC,68,3,11.9,1.1,2.9,0.365,0.4,1.7,0.246,0.6,1.2,0.537,0.438,0.2,0.3,0.647,0.4,2.3,2.7,0.3,0.4,0.4,0.3,1.2,2.7
379,Axel Toupane,2017,0,SF,24,TOT,4,0,11.8,1.3,2.3,0.556,0.3,1,0.25,1,1.3,0.8,0.611,0,0,,0,0.3,0.3,0,0.3,0.3,0,1.5,2.8
380,Cheick Diallo,2017,0,PF,20,NOP,17,0,11.7,2.1,4.5,0.474,0,0,,2.1,4.5,0.474,0.474,0.9,1.2,0.714,1.4,2.9,4.3,0.2,0.2,0.4,0.4,1,5.1
381,Thomas Robinson,2017,0,PF,25,LAL,48,1,11.7,2.2,4.1,0.536,0,0,0,2.2,4.1,0.538,0.536,0.6,1.4,0.47,1.8,2.9,4.6,0.6,0.5,0.2,1,1.6,5
382,Jakob Poeltl,2017,0,C,21,TOR,54,4,11.6,1.2,2.1,0.583,0,0,,1.2,2.1,0.583,0.583,0.6,1.1,0.544,1.4,1.6,3.1,0.2,0.3,0.4,0.5,2.1,3.1
383,Anthony Bennett,2017,0,PF,23,BRK,23,1,11.5,1.7,4,0.413,0.6,2.1,0.271,1.1,1.9,0.568,0.484,1.1,1.6,0.722,1.1,2.3,3.4,0.5,0.2,0.1,0.5,0.8,5
384,Elijah Millsap,2017,0,SG,29,PHO,2,0,11.5,0.5,3.5,0.143,0,1,0,0.5,2.5,0.2,0.143,0.5,1,0.5,1.5,1.5,3,0.5,0,0,1,1,1.5
385,Chasson Randle,2017,0,PG,23,TOT,26,0,11.5,1.5,3.8,0.408,0.6,1.8,0.34,0.9,2,0.471,0.49,1.6,1.7,0.953,0.2,1,1.2,1.3,0.3,0.1,0.7,1.5,5.3
386,Gerald Green,2017,0,SF,31,BOS,47,0,11.4,2,4.9,0.409,0.8,2.4,0.351,1.2,2.6,0.463,0.494,0.7,0.9,0.805,0.3,1.4,1.8,0.7,0.2,0.1,0.5,1,5.6
387,Kevin Seraphin,2017,0,PF,27,IND,49,3,11.4,2.2,4,0.551,0,0,0,2.2,4,0.556,0.551,0.3,0.4,0.636,0.8,2.1,2.9,0.5,0.1,0.4,0.6,1.3,4.7
388,Rashad Vaughn,2017,0,SG,20,MIL,41,2,11.2,1.4,3.8,0.365,0.6,2,0.321,0.8,1.8,0.413,0.449,0,0.1,0.4,0.1,1.1,1.2,0.6,0.5,0.2,0.3,0.8,3.5
389,Brandon Bass,2017,0,PF,31,LAC,52,0,11.1,2.1,3.6,0.575,0,0.1,0.333,2,3.5,0.579,0.578,1.5,1.7,0.875,0.8,1.7,2.5,0.4,0.3,0.2,0.6,0.9,5.6
390,Tyler Ennis,2017,0,PG,22,TOT,53,2,11.1,1.7,3.9,0.433,0.5,1.3,0.386,1.2,2.6,0.457,0.498,0.4,0.5,0.84,0.2,0.7,0.8,1.6,0.5,0,0.8,1.1,4.3
391,Paul Pierce,2017,0,SF,39,LAC,25,7,11.1,1.1,2.8,0.4,0.6,1.7,0.349,0.5,1.1,0.481,0.507,0.4,0.5,0.769,0,1.9,1.9,0.4,0.2,0.2,0.6,1.6,3.2
392,Miles Plumlee,2017,0,C,28,TOT,45,12,10.8,1,2,0.478,0,0,,1,2,0.478,0.478,0.6,0.9,0.641,0.8,1.3,2.1,0.5,0.4,0.3,0.7,1.6,2.5
393,Mike Scott,2017,0,PF,28,ATL,18,0,10.8,0.9,3.3,0.288,0.2,1.5,0.148,0.7,1.8,0.406,0.322,0.4,0.4,0.875,0.6,1.5,2.1,0.9,0.2,0.2,0.4,0.7,2.5
394,Jared Sullinger,2017,0,PF,24,TOR,11,1,10.7,1.4,4.3,0.319,0.3,1.6,0.167,1.1,2.6,0.414,0.351,0.4,0.7,0.5,0.9,1.5,2.5,0.3,0.4,0.1,0.4,1.5,3.4
395,Pierre Jackson,2017,0,PG,25,DAL,8,1,10.5,1.6,4.9,0.333,0.4,1.4,0.273,1.3,3.5,0.357,0.372,0.8,0.9,0.857,0.1,1,1.1,2.4,0.3,0,0.4,0.6,4.4
396,Jordan McRae,2017,0,SG,25,CLE,37,4,10.4,1.6,4.1,0.387,0.5,1.4,0.353,1.1,2.7,0.404,0.447,0.7,0.9,0.794,0.2,0.9,1.1,0.5,0.2,0.2,0.4,0.8,4.4
397,Chinanu Onuaku,2017,0,C,20,HOU,5,1,10.4,1,1.4,0.714,0,0,,1,1.4,0.714,0.714,0.8,0.8,1,0.4,1.6,2,0.6,0.6,0.2,0.8,1.2,2.8
398,Alan Anderson,2017,0,SF,34,LAC,30,0,10.3,1,2.7,0.375,0.5,1.5,0.318,0.5,1.2,0.444,0.463,0.4,0.5,0.75,0.1,0.7,0.8,0.4,0.1,0,0.2,1.2,2.9
399,Justin Harper,2017,0,PF,27,PHI,3,0,10.3,1.7,4,0.417,0.7,2.3,0.286,1,1.7,0.6,0.5,0,0,,0.7,1,1.7,0.7,0,0,1.3,0.7,4
400,Marcelo Huertas,2017,0,PG,33,LAL,23,1,10.3,1.1,3,0.368,0.2,0.8,0.211,0.9,2.1,0.429,0.397,0.4,0.7,0.529,0.1,1,1,2.3,0.4,0.1,0.8,0.7,2.7
401,K.J. McDaniels,2017,0,SF,23,TOT,49,0,10.3,1.6,3.4,0.456,0.4,1.3,0.303,1.2,2.1,0.553,0.515,0.7,0.8,0.842,0.3,1.4,1.7,0.3,0.4,0.4,0.6,1,4.2
402,Maurice Ndour,2017,0,PF,24,NYK,32,4,10.3,1.2,2.7,0.453,0,0.2,0.143,1.2,2.5,0.481,0.459,0.6,0.8,0.731,0.7,1.3,2,0.3,0.5,0.3,0.4,0.9,3.1
403,Briante Weber,2017,0,PG,24,TOT,20,0,10.3,1.3,3,0.417,0.1,0.5,0.1,1.2,2.5,0.48,0.425,0.6,0.8,0.688,0.4,0.9,1.3,1.1,0.6,0.1,0.4,0.8,3.1
404,Tyler Zeller,2017,0,C,27,BOS,51,5,10.3,1.5,3.1,0.494,0,0,0,1.5,3.1,0.497,0.494,0.4,0.8,0.564,0.8,1.6,2.4,0.8,0.1,0.4,0.4,1.2,3.5
405,Brian Roberts,2017,0,PG,31,CHO,41,2,10.1,1.1,3,0.377,0.4,1.1,0.386,0.7,1.9,0.372,0.447,0.8,1,0.846,0.1,0.8,1,1.3,0.2,0,0.6,0.4,3.5
406,Thon Maker,2017,0,C,19,MIL,57,34,9.9,1.5,3.2,0.459,0.5,1.3,0.378,1,1.9,0.514,0.536,0.6,0.9,0.653,0.7,1.3,2,0.4,0.2,0.5,0.3,1.5,4
407,DeAndre Bembry,2017,0,SF,22,ATL,38,1,9.8,1.2,2.6,0.48,0,0.5,0.056,1.2,2.1,0.575,0.485,0.2,0.4,0.375,0.4,1.2,1.6,0.7,0.2,0.1,0.4,0.6,2.7
408,Darrun Hilliard,2017,0,SG,23,DET,39,1,9.8,1.2,3.2,0.373,0.3,1.2,0.261,0.9,2.1,0.438,0.421,0.5,0.7,0.75,0.1,0.8,0.8,0.8,0.3,0.1,0.7,1,3.3
409,Nicolas Laprovittola,2017,0,PG,27,SAS,18,3,9.7,1.1,2.6,0.426,0.6,1.5,0.37,0.6,1.1,0.5,0.532,0.5,0.5,1,0.1,0.5,0.6,1.6,0.2,0.1,1.1,1.1,3.3
410,Shabazz Napier,2017,0,PG,25,POR,53,2,9.7,1.4,3.5,0.399,0.6,1.7,0.37,0.7,1.7,0.429,0.492,0.7,0.9,0.776,0.2,1,1.2,1.3,0.6,0,0.8,0.7,4.1
411,Sasha Vujacic,2017,0,SG,32,NYK,42,4,9.7,1,3.2,0.309,0.5,1.8,0.311,0.5,1.5,0.306,0.393,0.4,0.6,0.708,0.3,1.1,1.4,1.2,0.3,0,0.4,0.9,3
412,Nicolas Brussino,2017,0,SG,23,DAL,54,2,9.6,1,2.6,0.369,0.5,1.8,0.305,0.4,0.9,0.5,0.472,0.3,0.4,0.773,0.5,1.3,1.8,0.9,0.3,0.1,0.5,0.8,2.8
413,Norris Cole,2017,0,PG,28,OKC,13,0,9.6,1.2,4,0.308,0.2,1,0.231,1,3,0.333,0.337,0.6,0.8,0.8,0,0.8,0.8,1.1,0.6,0,0.5,1.4,3.3
414,Marcus Georges-Hunt,2017,0,SG,22,ORL,5,0,9.6,0.4,1.4,0.286,0.2,0.4,0.5,0.2,1,0.2,0.357,1.8,2,0.9,0.2,1.6,1.8,0.6,0.2,0,0.4,1,2.8
415,Sheldon Mac,2017,0,SG,24,WAS,30,3,9.6,1,2.5,0.4,0.2,1,0.233,0.8,1.5,0.511,0.447,0.8,0.9,0.852,0.1,1,1.1,0.5,0.3,0.1,0.2,0.6,3
416,JaVale McGee,2017,0,C,29,GSW,77,10,9.6,2.7,4.1,0.652,0,0,0,2.7,4.1,0.658,0.652,0.7,1.4,0.505,1.3,1.9,3.2,0.2,0.2,0.9,0.5,1.4,6.1
417,Ronnie Price,2017,0,PG,33,PHO,14,0,9.6,0.3,1.7,0.167,0.2,1.2,0.176,0.1,0.5,0.143,0.229,0.2,0.3,0.75,0.2,0.6,0.8,1.3,0.8,0.1,0.2,1,1
418,Chris Andersen,2017,0,C,38,CLE,12,0,9.5,0.8,1.8,0.409,0,0.3,0,0.8,1.6,0.474,0.409,0.8,1.2,0.714,0.8,1.8,2.6,0.4,0.4,0.6,0.4,1.7,2.3
419,Tiago Splitter,2017,0,C,32,PHI,8,0,9.5,1.8,3.9,0.452,0.3,0.8,0.333,1.5,3.1,0.48,0.484,1.1,1.4,0.818,1,1.8,2.8,0.5,0.1,0.1,0.8,1,4.9
420,Kay Felder,2017,0,PG,21,CLE,42,0,9.2,1.5,3.8,0.392,0.2,0.5,0.318,1.3,3.2,0.404,0.415,0.8,1.2,0.714,0.1,0.9,1,1.4,0.4,0.2,0.7,0.9,4
421,Gary Neal,2017,0,SG,32,ATL,2,0,9,0,3.5,0,0,1,0,0,2.5,0,0,2,2,1,0,0.5,0.5,0.5,0,0,0,0.5,2
422,Andrew Nicholson,2017,0,PF,27,TOT,38,0,9,1.1,2.9,0.387,0.1,0.7,0.185,1,2.2,0.452,0.41,0.2,0.4,0.643,0.4,1.2,1.6,0.3,0.4,0.2,0.4,1.4,2.6
423,Malachi Richardson,2017,0,SG,21,SAC,22,0,9,1.3,3.1,0.412,0.4,1.3,0.286,0.9,1.8,0.5,0.471,0.7,0.9,0.789,0.1,0.9,1,0.5,0.2,0,0.4,1,3.6
424,James Michael McAdoo,2017,0,PF,24,GSW,52,2,8.8,1.2,2.3,0.53,0,0.2,0.25,1.2,2.1,0.55,0.538,0.4,0.8,0.5,0.7,1.1,1.8,0.3,0.3,0.6,0.4,0.9,2.8
425,Raul Neto,2017,0,PG,24,UTA,40,0,8.7,1,2.3,0.451,0.3,0.8,0.323,0.8,1.5,0.517,0.505,0.2,0.2,0.889,0.1,0.7,0.8,0.9,0.5,0.1,0.4,1.2,2.5
426,Cole Aldrich,2017,0,C,28,MIN,62,0,8.6,0.7,1.4,0.523,0,0,,0.7,1.4,0.523,0.523,0.2,0.4,0.682,0.8,1.7,2.5,0.4,0.4,0.4,0.3,1.4,1.7
427,Patricio Garino,2017,0,SG,23,ORL,5,0,8.6,0,1.4,0,0,1,0,0,0.4,0,0,0,0,,0.2,1.2,1.4,0,0,0,0.6,0.8,0
428,Damian Jones,2017,0,C,21,GSW,10,0,8.5,0.8,1.6,0.5,0,0,,0.8,1.6,0.5,0.5,0.3,1,0.3,0.9,1.4,2.3,0,0.1,0.4,0.6,1.5,1.9
429,Dejounte Murray,2017,0,PG,20,SAS,38,8,8.5,1.3,3.1,0.431,0.2,0.6,0.391,1.1,2.4,0.441,0.47,0.6,0.8,0.7,0.2,0.9,1.1,1.3,0.2,0.2,1,0.8,3.4
430,Jeff Withey,2017,0,C,26,UTA,51,1,8.5,1.1,2,0.534,0,0,0,1.1,2,0.539,0.534,0.7,0.9,0.75,1,1.4,2.4,0.1,0.3,0.6,0.3,1,2.9
431,Kevon Looney,2017,0,C,20,GSW,53,4,8.4,1.1,2,0.523,0,0.2,0.222,1,1.8,0.551,0.533,0.4,0.6,0.618,0.8,1.5,2.3,0.5,0.3,0.3,0.3,1.2,2.5
432,Boban Marjanovic,2017,0,C,28,DET,35,0,8.4,2.1,3.8,0.545,0,0,,2.1,3.8,0.545,0.545,1.3,1.7,0.81,1.3,2.4,3.7,0.3,0.2,0.3,0.3,0.7,5.5
433,Christian Wood,2017,0,PF,21,CHO,13,0,8.2,0.9,1.8,0.522,0,0.4,0,0.9,1.4,0.667,0.522,0.8,1.2,0.733,1.1,1.2,2.2,0.2,0.2,0.5,0.5,0.8,2.7
434,Pat Connaughton,2017,0,SG,24,POR,39,1,8.1,0.9,1.8,0.514,0.4,0.8,0.515,0.5,1,0.513,0.632,0.2,0.2,0.778,0.3,1.1,1.3,0.7,0.2,0.1,0.4,0.6,2.5
435,Udonis Haslem,2017,0,C,36,MIA,16,0,8.1,0.7,1.4,0.478,0,0.2,0,0.7,1.3,0.55,0.478,0.6,0.9,0.6,0.5,1.8,2.3,0.4,0.4,0.1,0.5,1.4,1.9
436,Marshall Plumlee,2017,0,C,24,NYK,21,1,8.1,0.8,1.4,0.533,0,0,,0.8,1.4,0.533,0.533,0.4,0.9,0.421,1.1,1.3,2.4,0.5,0.2,0.2,0.6,1.1,1.9
437,Lamar Patterson,2017,0,SG,25,ATL,5,0,8,0.6,3,0.2,0.2,1.2,0.167,0.4,1.8,0.222,0.233,0.4,0.6,0.667,0.2,1.2,1.4,1.2,0.2,0,0.8,1.2,1.8
438,Bryn Forbes,2017,0,SG,23,SAS,36,0,7.9,1,2.8,0.364,0.5,1.5,0.321,0.5,1.3,0.413,0.449,0.1,0.2,0.833,0.1,0.6,0.6,0.6,0,0,0.3,0.6,2.6
439,James Jones,2017,0,SF,36,CLE,48,2,7.9,0.9,1.9,0.478,0.6,1.4,0.47,0.3,0.5,0.5,0.647,0.3,0.4,0.65,0.1,0.7,0.8,0.3,0.1,0.2,0.2,0.8,2.8
440,Fred VanVleet,2017,0,PG,22,TOR,37,0,7.9,1.1,3,0.351,0.3,0.8,0.379,0.8,2.2,0.341,0.401,0.5,0.6,0.818,0.1,1,1.1,0.9,0.4,0.1,0.4,1,2.9
441,Henry Ellenson,2017,0,PF,20,DET,19,2,7.7,1.2,3.4,0.359,0.5,1.8,0.286,0.7,1.5,0.448,0.438,0.2,0.4,0.5,0.4,1.7,2.2,0.4,0.1,0.1,0.7,0.3,3.2
442,Rakeem Christmas,2017,0,PF,25,IND,29,0,7.6,0.7,1.5,0.442,0,0,,0.7,1.5,0.442,0.442,0.7,1,0.724,0.9,1,1.9,0.1,0.1,0.2,0.3,1.3,2
443,Mike Miller,2017,0,SF,36,DEN,20,0,7.6,0.5,1.2,0.391,0.4,1,0.4,0.1,0.2,0.333,0.565,0.1,0.1,1,0.1,1.8,1.9,1.1,0.1,0,0.7,0.5,1.4
444,James Young,2017,0,SG,21,BOS,29,0,7.6,0.9,2,0.431,0.4,1.2,0.343,0.4,0.8,0.565,0.534,0.2,0.3,0.667,0.2,0.7,0.9,0.1,0.3,0.1,0.1,0.5,2.3
445,Malik Beasley,2017,0,SG,20,DEN,22,1,7.5,1.5,3.3,0.452,0.4,1.3,0.321,1.1,2,0.533,0.514,0.4,0.5,0.8,0.2,0.5,0.8,0.5,0.3,0,0.4,0.5,3.8
446,Adreian Payne,2017,0,PF,25,MIN,18,0,7.5,1.3,3,0.426,0.2,0.8,0.2,1.1,2.2,0.513,0.454,0.8,1.1,0.737,0.5,1.3,1.8,0.4,0.4,0.4,0.4,1.8,3.5
447,A.J. Hammons,2017,0,C,24,DAL,22,0,7.4,0.8,1.9,0.405,0.2,0.5,0.5,0.5,1.5,0.375,0.464,0.4,0.9,0.45,0.4,1.3,1.6,0.2,0,0.6,0.5,1,2.2
448,Johnny O'Bryant,2017,0,PF,23,TOT,11,0,7.3,1.4,2.7,0.5,0.3,0.5,0.5,1.1,2.2,0.5,0.55,0.5,0.5,0.833,0.8,0.9,1.7,0.5,0,0.1,0.5,0.9,3.5
449,Jake Layman,2017,0,SF,22,POR,35,1,7.1,0.7,2.5,0.292,0.4,1.5,0.255,0.4,1.1,0.342,0.365,0.4,0.5,0.765,0.2,0.5,0.7,0.3,0.3,0.1,0.3,0.6,2.2
450,Treveon Graham,2017,0,SG,23,CHO,27,1,7,0.7,1.5,0.475,0.3,0.6,0.6,0.4,0.9,0.4,0.588,0.4,0.6,0.667,0.2,0.6,0.8,0.2,0.2,0,0.1,0.7,2.1
451,Damjan Rudez,2017,0,SF,30,ORL,45,0,7,0.7,2,0.352,0.4,1.4,0.313,0.2,0.5,0.458,0.466,0,0,,0.1,0.4,0.6,0.4,0.3,0,0.2,0.7,1.8
452,Ryan Kelly,2017,0,PF,25,ATL,16,0,6.9,0.5,1.8,0.286,0.3,0.6,0.4,0.3,1.1,0.222,0.357,0.3,0.4,0.833,0.1,1.1,1.1,0.5,0.3,0.3,0.3,0.3,1.6
453,Alonzo Gee,2017,0,SF,29,DEN,13,0,6.8,0.2,1.1,0.214,0,0.2,0,0.2,0.8,0.273,0.214,0.4,0.7,0.556,0.3,0.8,1.2,0.5,0.4,0.1,0.3,1.1,0.8
454,Jordan Hill,2017,0,C,29,MIN,7,0,6.7,0.7,1.9,0.385,0,0,,0.7,1.9,0.385,0.385,0.3,0.3,1,1.1,0.9,2,0,0.1,0,0.6,1.3,1.7
455,Deyonta Davis,2017,0,C,20,MEM,36,0,6.6,0.7,1.3,0.511,0,0,,0.7,1.3,0.511,0.511,0.3,0.5,0.556,0.6,1.1,1.7,0.1,0.1,0.5,0.2,1.1,1.6
456,Anderson Varejao,2017,0,C,34,GSW,14,1,6.6,0.4,1,0.357,0,0,,0.4,1,0.357,0.357,0.6,0.8,0.727,0.9,1.1,1.9,0.7,0.2,0.2,0.6,1.1,1.3
457,Joel Anthony,2017,0,C,34,SAS,19,0,6.4,0.5,0.8,0.625,0,0,,0.5,0.8,0.625,0.625,0.3,0.4,0.625,0.4,1.2,1.6,0.2,0.1,0.3,0.2,0.6,1.3
458,Nick Collison,2017,0,PF,36,OKC,20,0,6.4,0.7,1.2,0.609,0,0.1,0,0.7,1.1,0.636,0.609,0.3,0.4,0.625,0.5,1.1,1.6,0.6,0.1,0.1,0.2,0.9,1.7
459,Metta World Peace,2017,0,SF,37,LAL,25,2,6.4,0.8,2.7,0.279,0.4,1.5,0.237,0.4,1.2,0.333,0.346,0.4,0.6,0.625,0.2,0.6,0.8,0.4,0.4,0.1,0.3,0.7,2.3
460,Manny Harris,2017,0,SG,27,DAL,4,0,6.3,0.8,3.8,0.2,0,0.5,0,0.8,3.3,0.231,0.2,0.5,1,0.5,0.8,1.5,2.3,0.5,0,0,0.5,0.3,2
461,Stephen Zimmerman,2017,0,C,20,ORL,19,0,5.7,0.5,1.6,0.323,0,0,,0.5,1.6,0.323,0.323,0.2,0.3,0.6,0.6,1.3,1.8,0.2,0.1,0.3,0.2,0.9,1.2
462,Jordan Mickey,2017,0,PF,22,BOS,25,1,5.6,0.6,1.4,0.441,0,0,0,0.6,1.3,0.455,0.441,0.3,0.6,0.571,0.5,0.8,1.4,0.3,0.1,0.2,0.4,0.5,1.5
463,Chris McCullough,2017,0,PF,21,TOT,16,0,5,1,2,0.5,0.1,0.4,0.143,0.9,1.6,0.6,0.516,0.2,0.3,0.6,0.6,0.6,1.2,0.1,0.1,0.1,0.2,0.4,2.3
464,Tim Quarterman,2017,0,SG,22,POR,16,0,5,0.8,1.8,0.448,0.3,0.8,0.385,0.5,1,0.5,0.534,0,0.2,0,0.3,0.6,0.9,0.7,0.1,0.2,0.7,0.4,1.9
465,Bobby Brown,2017,0,PG,32,HOU,25,0,4.9,0.9,2.4,0.383,0.6,1.4,0.4,0.4,1,0.36,0.5,0.1,0.1,1,0,0.2,0.2,0.6,0,0,0.2,0.2,2.5
466,C.J. Wilcox,2017,0,SG,26,ORL,22,0,4.9,0.4,1.4,0.258,0.1,0.7,0.2,0.2,0.7,0.313,0.306,0.1,0.1,1,0.2,0.4,0.5,0.5,0.1,0,0.3,0.4,1
467,Joel Bolomboy,2017,0,PF,23,UTA,12,0,4.4,0.8,1.3,0.563,0.1,0.3,0.25,0.7,1,0.667,0.594,0.3,0.5,0.5,0.3,1.1,1.4,0.2,0.1,0.2,0.2,0.1,1.8
468,Bruno Caboclo,2017,0,SF,21,TOR,9,0,4.4,0.7,1.8,0.375,0.2,0.7,0.333,0.4,1.1,0.4,0.438,0,0,,0.6,0.6,1.1,0.4,0.2,0.1,0.2,0.4,1.6
469,Joe Young,2017,0,PG,24,IND,33,0,4.1,0.8,2.2,0.361,0.2,0.7,0.217,0.6,1.5,0.429,0.396,0.3,0.5,0.733,0,0.5,0.5,0.5,0.1,0,0.2,0.2,2.1
470,Georges Niang,2017,0,PF,23,IND,23,0,4,0.4,1.6,0.25,0,0.5,0.083,0.3,1,0.333,0.264,0.1,0.1,1,0.1,0.7,0.7,0.2,0.1,0,0.2,0.3,0.9
471,Daniel Ochefu,2017,0,C,23,WAS,19,0,3.9,0.6,1.4,0.444,0,0,,0.6,1.4,0.444,0.444,0,0.1,0,0.3,0.9,1.2,0.2,0.1,0,0.2,0.9,1.3
472,Michael Gbinije,2017,0,SG,24,DET,9,0,3.6,0.1,1.1,0.1,0,0.4,0,0.1,0.7,0.167,0.1,0.2,0.2,1,0.2,0.1,0.3,0.2,0,0,0,0.2,0.4
473,Arinze Onuaku,2017,0,C,29,ORL,8,0,3.5,0.3,0.5,0.5,0,0,,0.3,0.5,0.5,0.5,0,0,,0.3,0.5,0.8,0.3,0,0.1,0.3,0.4,0.5
474,Jarnell Stokes,2017,0,C,23,DEN,2,0,3.5,0.5,0.5,1,0,0,,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,1,1,0.5,0,0,1.5,1.5
475,Aaron Harrison,2017,0,SG,22,CHO,5,0,3.4,0,0.8,0,0,0.4,0,0,0.4,0,0,0.2,0.4,0.5,0,0.6,0.6,0.6,0,0,0,0.4,0.2
476,Demetrius Jackson,2017,0,PG,22,BOS,5,0,3.4,0.6,0.8,0.75,0.2,0.2,1,0.4,0.6,0.667,0.875,0.6,1.2,0.5,0.4,0.4,0.8,0.6,0,0,0,0,2
477,Diamond Stone,2017,0,C,19,LAC,7,0,3.4,0.4,1.9,0.231,0,0,,0.4,1.9,0.231,0.231,0.6,0.6,1,0.1,0.7,0.9,0,0,0.1,0.3,0.7,1.4
478,Ben Bentil,2017,0,PF,21,DAL,3,0,3.3,0,1,0,0,0.3,0,0,0.7,0,0,0,0,,0,0.7,0.7,0,0,0,0.3,0.3,0
